Date,KPI_Total_Sales,KPI_Wholesale_Sales,KPI_Franchise_Sales,KPI_Retail_Sales,KPI_eCom_Sales,KPI_TotalSearch_queries,KPI_아디다스_adidas_Search_queries,KPI_adidas_Search_queries,KPI_아디다스온라인스토어_adidas_online store_Search_queries,Dummy_Winter_Olympics,Dummy_News_Event_Search_Yeezy_Boost_350_V2_Black,Dummy_News_Event_Search_Harden_Vol_4,Dummy_News_Event_Search_Harden_Stepback,Dummy_News_Event_Search_Ultra_Boost_20,Offline_TV_Total_GRPs,Offline_TV_Total_Spends,Offline_TV_Total_conv,Competition_Offline_Puma_TVGRPs,Competition_Offline_Nike_TVGRPs,Competition_Offline_Descente_TVGRPs,Competition_Offline_Reebok_TVGRPs,Competition_Offline_Under_Armour_TVGRPs,Competition_Offline_FILA_TVGRPs,Digital_Video_IPTV_Product_Impression,Digital_Video_IPTV_Total_Impression,Digital_Video_IPTV_Product_Spend,Digital_Video_IPTV_Total_Spend,Offline_OOH_Branding_Spends,Offline_OOH_Product_Spends,Offline_OOH_Total_Spends,Digital_Display_Impression,Digital_Search_Impression,Digital_Social_Impression,Digital_Video_Impression,Digital_Total_Impression,Digital_Video&IPTV_Impression,Digital_Display_Click,Digital_Search_Click,Digital_Social_Click,Digital_Video_Click,Digital_Total_Click,Digital_Display_Spend,Digital_Search_Spend,Digital_Social_Spend,Digital_Video_Spend,Digital_Total_Spend,Digital_Branding_Impression,Digital_Product_Impression,Digital_Promotion_Impression,Digital_Always_on_Impression,Digital_Branding_Click,Digital_Product_Click,Digital_Promotion_Click,Digital_Always on_Click,Digital_Branding_Spend,Digital_Product_Spend,Digital_Promotion_Spend,Digital_Always on_Spend,CRM_Kakao_Message_Total_Sent,CRM_Kakao_Message_Message_Open_#,CRM_Kakao_Message_Spending,CRM_Kakao_Message_Traffic_Conversion,CRM_Kakao_Message_Transactions,PR_Press_Release_#_of_Coverage,PR_Press_Release_Impression,PR_Media_Event_#_of_Coverage,PR_Media_Event_Spend,Consumer_Activation_Branding,Consumer_Activation_Product,Consumer_Activation_Total,Consumer Activation_Total_Spend,consumer_activation_branding_impr,consumer_activation_product_impr,consumer_activation_promo_impr,consumer_activation_always_on_impr,consumer_activation_branding_click,consumer_activation_product_click,consumer_activation_promo_click,consumer_activation_always_on_click,consumer_activation_branding_budget,consumer_activation_product_budget,consumer_activation_promo_budget,consumer_activation_always_on_budget,Influencer_All_Branding_#_of_Influencer,Influencer_All_Branding_Spend,Macro_#_of_Rainy_Days,Macro_Rainfall_mm,Macro_PM_10,Macro_PM_2.5,Macro_COVID_Shincheonji,Macro_COVID_Other,Macro_COVID_Seoul_night_club_issue,Macro_Covid_Ban_Period,Holiday_Lunar_New_Year,Holiday_Independent_Movement_Day,Holiday_Children_Day,Holiday_Buddha_Birthday,Holiday_Memorial_Day,Holiday_Local_Elections,Holiday_Independent_Day,Holiday_Chuseok,Holiday_National_Foundation_Day,Holiday_Hangul_Proclamation_Day,Holiday_Christmas_Day,Holiday_Pre_Christmas_Day,Holiday_New_Year,Holiday_National_Election_Day,Holiday_Labor_Day,Dummy_Adidas Low consumption period,Dummy_July,Dummy_Nov
09-01-2019,17050644424,2769118503,9220119465,4800257674,261148781.4,61,42,19,0,0,0,0,0,0,8.87,58947368.42,1.50E-07,0,0,0,39.6,0,0,0,0,0,0,0,0,0,155934106,15804571,21885024,5715210,199338911,5715210,436493,232499,301247,34646,1004885,145269742.6,47839668.29,73354020.11,28300347.91,294763778.9,0,38036230,128449460,32853221,0,362480,517770,124635,0,101253391.2,171924850.8,21585536.86,220732.6333,21374.73333,6621979,15077.76667,5267.733333,62,21080000,0,0,430000000,37245560,467245560,454250681,0,38036230,128449460,32853221,517770,124635,0,362480,47171574,21585537,0,101253391,0,0,5.4,61.2,21.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-08-2019,17050644424,2769118503,9220119465,4800257674,261148781.4,70,50,20,0,0,0,0,0,0,6.34,129289473.7,4.90E-08,0,0,0,32.4,0,0,0,0,0,0,0,0,0,122465768,14342978,26340521,8796870,171946137,8796870,526290,191987,516265,31359,1265901,123659439.9,45361866.09,131358055,46663241.02,347042602.1,0,41983206,128058481,1904450,0,408900,834436,22565,0,131359255,211357997.1,4325350,220732.6333,21374.73333,6621979,15077.76667,5267.733333,27,9180000,0,0,0,9027333.333,9027333.333,25428159,0,41983206,128058481,1904450,834436,22565,0,408900,63253845,4325350,0,131359255,0,0,3.6,37.6,22.8,11.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9/15/2019,17050644424,2769118503,9220119465,4800257674,261148781.4,116,80,31,5,0,0,1,0,0,0.67,115789473.7,5.79E-09,0,0,0,20.3,0,0,0,0,0,0,0,0,0,184846909,17787361,20161462,11400226,234195958,11400226,756044,267173,377407,37436,1438060,205746776.8,51577760.16,99357047.45,63965779.11,420647363.5,0,80847643,150878218,2470097,0,526430,884538,27092,0,219940164.2,195590959.3,5116240,220732.6333,21374.73333,6621979,15077.76667,5267.733333,142,48280000,148,400000000,0,18054666.67,18054666.67,382493027,0,80847643,150878218,2470097,884538,27092,0,526430,71800184,5116240,0,219940164,0,0,1.2,43.5,24.8,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/22/2019,17050644424,2769118503,9220119465,4800257674,261148781.4,116,79,33,4,0,0,1,0,0,1.05,115789473.7,9.07E-09,0,0,0,19.3,0,0,0,0,0,0,0,0,0,153149387,17438441,13784080,4953177,189325085,4953177,475964,255441,320803,18891,1071099,137629588.8,50643090.14,60572747.89,32253550.53,281098977.4,0,89437128,14461808,85426149,0,657321,74488,339290,0,201275780.7,14610361.67,65212835.05,220732.6333,21374.73333,6621979,15077.76667,5267.733333,38,99872665,0,0,0,0,0,82493027,0,89437128,14461808,85426149,74488,339290,0,657321,10455909,65212835,0,201275781,4.714285714,0,2.5,90.5,24.2,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/29/2019,14786359510,2507635865,7831269746,4243776571,203677328.2,67,42,24,1,0,0,0,0,0,0.07,57894736.84,1.21E-09,0,0,0,5,0,0,0,0,0,0,0,0,0,128549231,18784503,18849296,1847989,168031019,1847989,345332,208605,348655,5996,908588,96086252.17,49146381.25,65700793.22,14100046.99,225033473.6,0,60206251,0,107824768,0,556690,0,351898,0,152203105.2,0,72830368.46,216915.0957,23072.71183,6507452.871,14703.4172,3173.292473,59,22928322,0,0,0,0,0,32493027,0,60206251,0,107824768,0,351898,0,556690,0,72830368,0,152203105,6.285714286,0,3.1,100.9,38.2,44.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10-06-2019,13880645544,2403042809,7275729859,4021184129,180688746.9,67,44,21,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,7642500,7642500,123735956,18348267,20246139,6074613,168404975,6074613,442885,209156,325802,12765,990608,84032015.03,49708388.64,73242147.11,31602357.46,238584908.2,0,61421699,0,106983276,0,611898,0,378710,0,165687334.8,0,72897573.46,215388.0806,23751.90323,6461642.419,14553.67742,2335.516129,29,9860000,613,352890000,0,0,0,378318159,0,61421699,0,106983276,0,378710,0,611898,0,72897573,0,165687335,0,0,1.1,9.9,26.6,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/13/2019,13880645544,2403042809,7275729859,4021184129,180688746.9,66,46,19,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,17832500,17832500,167266119,17963408,12058874,9010252,206298653,9010252,969576,201251,253150,16131,1440108,186093295.2,47254314.28,41237392.44,40597976.79,315182978.7,0,115399359,0,90899294,0,1078057,0,362051,0,248595576.8,0,66587401.95,215388.0806,23751.90323,6461642.419,14553.67742,2335.516129,0,0,0,0,0,0,0,24250681,0,115399359,0,90899294,0,362051,0,1078057,0,66587402,0,248595577,0,0,1.8,17.7,28.4,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/20/2019,13880645544,2403042809,7275729859,4021184129,180688746.9,62,39,21,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,17832500,17832500,45247367,15888273,10231759,4992499,76359898,4992499,145560,181260,253334,7828,587982,31977426.42,44345790.12,40550128.22,22501179.02,139374523.8,0,22230841,0,54129057,0,310820,0,277162,0,85257349.37,0,54117174.41,215388.0806,23751.90323,6461642.419,14553.67742,2335.516129,27,9546760,0,0,0,0,0,24250681,0,22230841,0,54129057,0,277162,0,310820,0,54117174,0,85257349,0,0,2,6.1,31.7,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2019,13583824384,2613611143,6879053610,3813463244,277696386,47,31,15,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,17832500,17832500,37986974,14348038,13826470,1015920,67177402,1015920,185528,183846,311405,1945,682724,50042720.54,41889673.38,50361103.67,4556506,146850003.6,0,28299462,0,38877940,0,432635,0,250089,0,101056986.1,0,45793017.45,217263.6624,25887.57849,6517909.871,19210.08387,3474.092473,2,40000,0,0,0,0,0,24250681,0,28299462,0,38877940,0,250089,0,432635,0,45793017,0,101056986,0,0,1.7,1.1,36.6,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-03-2019,12841771482,3140031979,5887362988,3294161031,520215483.7,69,49,19,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,17832500,17832500,25986663,14401052,12612970,1392832,54393517,1392832,80872,184627,214678,3296,483473,13482936.23,41084779.36,44327806.22,5780176,104675697.8,0,15285037,0,39108480,0,233589,0,249884,0,58894558.06,0,45781139.75,221952.6167,31226.76667,6658578.5,30851.1,6320.533333,0,0,0,0,0,0,0,24250681,0,15285037,0,39108480,0,249884,0,233589,0,45781140,0,58894558,0,0,1,1.6,43.6,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11-10-2019,12841771482,3140031979,5887362988,3294161031,520215483.7,94,66,28,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,17832500,17832500,69998282,13492902,12568590,1671712,97731486,1671712,718491,598944,233155,4293,1554883,103100976,36480474.36,52040275.78,7247446.78,198869172.9,0,31720309,37483502,28527675,0,365213,986634,203036,0,86374928.76,67838087.67,44656156.47,221952.6167,31226.76667,6658578.5,30851.1,6320.533333,94,32675121,0,0,0,0,0,24250681,0,31720309,37483502,28527675,986634,203036,0,365213,67838088,44656156,0,86374929,0,0,2.9,19.2,35.3,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/17/2019,12841771482,3140031979,5887362988,3294161031,520215483.7,95,64,30,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,17832500,17832500,294455191,23769927,12178905,7946915,338350938,7946915,1233264,362790,435470,33928,2065452,194992927.8,61105746.87,56256871,37258825.16,349614370.9,0,14004361,305417869,18928708,0,276085,1699361,90006,0,50312665.94,283253750.6,16047954.35,221952.6167,31226.76667,6658578.5,30851.1,6320.533333,44,15021760,0,0,0,0,0,24250681,0,14004361,305417869,18928708,1699361,90006,0,276085,283253751,16047954,0,50312666,0,0,1.9,26.5,39.6,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/24/2019,12841771482,3140031979,5887362988,3294161031,520215483.7,141,100,38,3,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,562500,562500,60896537,18471548,7771079,0,87139164,0,193918,230974,275905,0,700797,45426627.16,41005504.64,30529707.11,0,116961838.9,0,19652382,0,67486782,0,365930,0,334867,0,61826588.93,0,55135249.98,221952.6167,31226.76667,6658578.5,30851.1,6320.533333,74,26032208,0,0,0,0,0,24250681,0,19652382,0,67486782,0,334867,0,365930,0,55135250,0,61826589,0,0,1.6,4.3,33.1,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12-01-2019,14884522879,2463797575,6774268705,3101828222,2544628377,68,43,25,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,60712278,15626057,9350240,0,85688575,0,181020,171498,232505,0,585023,41003752.77,37822121.4,35183697.89,0,114009572.1,0,15888712,0,69799863,0,295084,0,289939,0,61057477.78,0,52952094.28,216451.4032,20198.83871,6493542.097,17401.54839,4594.032258,77,24605000,0,0,0,0,0,24250681,0,15888712,0,69799863,0,289939,0,295084,0,52952094,0,61057478,0,0,2.4,18.1,30.2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-08-2019,14884522879,2463797575,6774268705,3101828222,2544628377,80,45,34,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,108571428,17484861,11705029,0,137761318,0,675551,274175,291161,0,1240887,167805469.4,42957104.26,75096712.57,0,285859286.2,0,12554597,110104829,15101892,0,226287,956876,57724,0,58800391.69,217264747.2,9794147.319,216451.4032,20198.83871,6493542.097,17401.54839,4594.032258,0,0,0,0,0,0,0,24250681,0,12554597,110104829,15101892,956876,57724,0,226287,55514045,9794147,0,58800392,0,0,2,1.9,49.4,32.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/15/2019,14884522879,2463797575,6774268705,3101828222,2544628377,86,51,31,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,6880000,6880000,108390098,20559883,15961481,0,144911462,0,537658,241550,505448,0,1284656,130392037.6,55442212.05,108430966.2,0,294265215.8,463231,9966705,132775769,1705757,52174,171936,1044364,16182,6425062,43885739.8,241073154.1,2881260,216451.4032,20198.83871,6493542.097,17401.54839,4594.032258,0,0,0,0,0,0,0,24250681,463231,9966705,132775769,1705757,1044364,16182,52174,171936,81984408,2881260,6425062,43885740,0,0,1.8,6,34.8,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12/22/2019,14884522879,2463797575,6774268705,3101828222,2544628377,65,39,25,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,24080000,24080000,115665605,19871771,14688732,0,150226108,0,921505,220967,444125,0,1586597,177597567.5,57534771.16,103367177.1,0,338499515.8,1084667,9302095,137977797,1861549,130330,104798,1335081,16388,7442318,41708807.32,286111320.5,3237070,216451.4032,20198.83871,6493542.097,17401.54839,4594.032258,0,0,0,0,0,0,0,24250681,1084667,9302095,137977797,1861549,1335081,16388,130330,104798,85743806,3237070,7442318,41708807,0,0,1.7,2.4,46,32.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
12/29/2019,14236305627,2250576589,7841551471,2959904278,1184273289,44,24,20,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,18320000,18320000,98669154,18859593,11079458,0,128608205,0,464837,189904,258041,0,912782,77961441.4,50889106.89,58991349.55,0,187841897.8,0,8115049,62741449,57751707,0,84616,580582,247584,0,28478288.77,111258012.6,48105596.45,217971.0806,8656.645161,4661011.129,12180.12903,3250.935484,0,0,0,0,0,0,0,11971233,0,8115049,62741449,57751707,580582,247584,0,84616,35465052,48105596,0,28478289,0,0,2.1,7.2,39,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
01-05-2020,13750142688,2090660850,8642013546,2853461319,164006972.4,66,44,21,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,4000000,4000000,110583789,19713334,3728809,0,134025932,0,255801,186238,79882,0,521921,51473669.23,49090620,20033311.11,0,120597600.3,0,12188354,0,121837578,0,112114,0,409807,0,41760718.11,0,78836882.23,219110.8387,323333.9559,3286612.903,8264.064516,2243.612903,37,12025976,0,0,0,0,0,2761647,0,12188354,0,121837578,0,409807,0,112114,0,78836882,0,41760718,0,0,2.7,49.2,38.8,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12-2020,13750142688,2090660850,8642013546,2853461319,164006972.4,59,34,24,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,32374736.84,32374736.84,98943228,21976313,8992239,0,129911780,0,244343,191230,144934,0,580507,52725962.69,49803370.73,41683490.11,0,144212823.5,0,18446596,0,111465184,0,191686,0,388821,0,68946720.11,0,75266103.42,219110.8387,480672.6113,3286612.903,8264.064516,2243.612903,115,39286908,0,0,0,0,0,2761647,0,18446596,0,111465184,0,388821,0,191686,0,75266103,0,68946720,0,0,1,1.7,37.2,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2020,13750142688,2090660850,8642013546,2853461319,164006972.4,67,40,25,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,37770526.32,37770526.32,72677293,16622854,18130137,5024129,112454413,5024129,238446,185740,268595,9549,702330,44990427.98,45430620.82,65006391,19792289.75,175219729.6,0,31198962,0,81255451,0,337140,0,365190,0,106172836.8,0,69046892.8,219110.8387,559341.939,3286612.903,8264.064516,2243.612903,0,0,0,0,0,0,0,2761647,0,31198962,0,81255451,0,365190,0,337140,0,69046893,0,106172837,2.555555556,0,2,8,50.8,33.5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/26/2020,13683833473,2053872024,8619271012,2796012591,214677845.6,67,44,22,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,116823123.9,116823123.9,87700683,18679649,30697453,17023198,154100983,17023198,377641,224142,445170,42552,1089505,88846346.85,47138737.09,116871114.8,79784545.17,332640743.9,0,70420224,0,83680759,0,688929,0,400576,0,263097766.8,0,69542977.12,255109.3593,598676.6028,3826614.016,9161.656285,2486.92436,22,7480000,5,423796800,0,0,0,426558447,0,70420224,0,83680759,0,400576,0,688929,0,69542977,0,263097767,17.88888889,0,1.9,33.6,38.8,25.7,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2020,13285978181,1833139066,8482815813,2451320217,518703085.1,66,40,24,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,75667741.94,75667741.94,116204129,17028804,26673804,14215726,174122463,14215726,511483,209430,580224,47329,1348466,131012890.9,46132448.45,98299892,65024687.89,340469919.2,0,95542451,0,78580012,0,966201,0,382265,0,272085541.7,0,68384377.55,471100.4828,618343.9347,7066620.69,14547.2069,3946.793103,51,31518327,0,0,0,0,0,2761647,0,95542451,0,78580012,0,382265,0,966201,0,68384378,0,272085542,2.555555556,0,1.3,1.1,37.5,24.8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-09-2020,13285978181,1833139066,8482815813,2451320217,518703085.1,54,35,18,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,75667741.94,75667741.94,191439216,17217091,28453286,8898629,246008222,8898629,1823837,223544,619698,23192,2690271,338790543.8,47907614.64,167015392,47727518.81,601441069.3,0,78120061,62465116,105423045,0,773354,1325652,591265,0,269978263.4,200083800,131379005.9,471100.4828,628177.6007,7066620.69,14547.2069,3946.793103,0,0,0,0,0,0,0,2761647,0,78120061,62465116,105423045,1325652,591265,0,773354,0,131379006,0,269978263,18,6668181.818,2,15.1,49.5,34.9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2020,13285978181,1833139066,8482815813,2451320217,518703085.1,77,48,29,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,75667741.94,75667741.94,171764139,18465089,26304472,4542594,221076294,4542594,1835300,203215,557911,14256,2610682,232660433.9,49226084.64,165356318.3,27443869.66,474686706.5,0,93947045,39920321,87208928,0,817114,1413418,380150,0,227872339.3,174654251,72160116.24,471100.4828,633094.4337,7066620.69,14547.2069,3946.793103,0,0,0,0,0,0,0,2761647,0,93947045,39920321,87208928,1413418,380150,0,817114,0,72160116,0,227872339,42,15559090.91,3.4,12.6,38.8,23.1,44,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/23/2020,13285978181,1833139066,8482815813,2451320217,518703085.1,50,34,14,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,61674193.55,61674193.55,153389048,17399222,32934063,6623866,210346199,6623866,676497,177456,483962,19333,1357248,135534566.9,48656954.73,103749926.1,34558294.59,322499742.4,0,106028959,5314740,99002500,0,758717,209595,388936,0,225582674.8,25166738,71750329.57,471100.4828,635552.8502,7066620.69,14547.2069,3946.793103,62,53487849,0,0,0,0,0,2761647,0,106028959,5314740,99002500,209595,388936,0,758717,0,71750330,0,225582675,6,2222727.273,3.3,33.2,23.9,13.9,796,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-01-2020,8198431736,1664165056,3445171969,1888962364,1200132347,43,26,16,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,20380645.16,20380645.16,121615641,18376448,22865766,12301961,175159816,12301961,433428,189533,321504,50038,994503,98582418.9,50658838.55,65022040.67,51919460.89,266182759,0,82143584,0,93016232,0,570492,0,424011,0,192981087.1,0,73201671.95,228237.0323,636782.0584,3423451.613,7364.903226,5706.354839,0,0,0,0,0,0,0,2761647,0,82143584,0,93016232,0,424011,0,570492,0,73201672,0,192981087,0,0,1,3.7,37.8,25.8,3077,3984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-08-2020,8198431736,1664165056,3445171969,1888962364,1200132347,56,39,16,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,11380645.16,11380645.16,129531537,19382129,27449977,4761914,181125557,4761914,525145,202369,424720,12886,1165120,148716673.8,46605510.38,131783466.7,20321707.44,347427358.3,0,92554614,5517428,83053515,0,651536,109197,404387,0,222505412.6,55375709,69546236.69,228237.0323,637396.6625,3423451.613,7364.903226,5706.354839,179,105543886,0,0,0,0,0,2761647,0,92554614,5517428,83053515,109197,404387,0,651536,0,69546237,0,222505413,0,0,1.9,14.7,38.1,21.2,863,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3/15/2020,8198431736,1664165056,3445171969,1888962364,1200132347,55,40,14,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,11380645.16,11380645.16,126582530,17419833,12216548,3766776,159985687,3766776,510227,183863,168242,9393,871725,146787150,41573379.17,49153222.44,13402093.97,250915845.6,0,85489717,659487,73836483,0,487063,9336,375326,0,182085001.7,1569471,67261372.86,228237.0323,637703.9646,3423451.613,7364.903226,5706.354839,0,0,0,0,0,0,0,2761647,0,85489717,659487,73836483,9336,375326,0,487063,0,67261373,0,182085002,0,0,1,0.3,45.9,18.3,249,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2020,8198431736,1664165056,3445171969,1888962364,1200132347,61,42,18,1,0,0,0,0,0,0,0,,0,0,0,0,14.4,0,0,0,0,0,0,11380645.16,11380645.16,59360741,17787260,3592114,501107,81241222,501107,192094,177778,103317,1195,474384,37169488.51,41646980.89,18228566.44,1570815.028,98615850.87,0,10964650,0,70276572,0,114182,0,360202,0,28824215.07,0,69791635.8,228237.0323,637857.6156,3423451.613,7364.903226,5706.354839,1,340000,0,0,0,0,0,2761647,0,10964650,0,70276572,0,360202,0,114182,0,69791636,0,28824215,2,0,2.1,14,42.7,21.8,50,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2020,10165982699,1933948012,4037990638,2981506163,1212537886,56,38,16,2,0,0,0,0,0,0,0,,0,0,0,0,21,0,0,0,0,0,0,3251612.903,3251612.903,52672066,19048186,1914142,0,73634394,0,129936,214947,115552,0,460435,27399800.7,45144210.68,13965828.11,0,86509839.49,0,439909,1414465,71780020,0,11744,89791,358900,0,2409711.111,9697126,74403002.38,524295.7376,637934.4412,7864393.548,37931.05376,18778.38065,7,2380000,0,0,0,0,0,2761647,0,439909,1414465,71780020,89791,358900,0,11744,0,74403002,0,2409711,2,0,1.5,1.8,40.9,19.9,97,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
04-05-2020,11641645921,2136285230,4482604639,3800914012,1221842040,58,43,14,1,0,0,0,0,0,0,0,,0,0,0,0,30.2,0,0,0,0,0,0,0,0,60629013,23591653,6978753,0,91199419,0,191884,264516,410328,0,866728,50573178.32,54156175.22,59288316,0,164017669.5,0,0,12594888,78604531,0,0,446167,420561,0,0,78743237,85274432.54,746339.7667,637972.8539,11195100,60855.66667,28582.4,0,0,0,0,0,0,0,2761647,0,0,12594888,78604531,446167,420561,0,0,0,85274433,0,0,0,0,1,2.6,42.9,19.9,34,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
04-12-2020,11641645921,2136285230,4482604639,3800914012,1221842040,75,49,24,2,0,0,0,0,0,0,0,,0,0,0,0,27.3,0,0,0,0,0,0,0,0,70277648,23042118,12193089,0,105512855,0,233701,292685,514428,0,1040814,59185029.75,56941330.83,70534314,0,186660674.6,0,0,21721786,83791069,0,0,589406,451408,0,0,100715095,85945579.58,746339.7667,637992.0603,11195100,60855.66667,28582.4,0,0,0,0,0,0,0,2761647,0,0,21721786,83791069,589406,451408,0,0,2865850,85945580,0,0,0,0,2.4,19.7,36,19.5,1,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4/19/2020,11641645921,2136285230,4482604639,3800914012,1221842040,49,34,14,1,0,0,0,0,0,0,0,,0,0,0,1.5,26.4,0,0,0,0,0,0,0,0,57345364,18687122,2244240,0,78276726,0,143613,228230,97179,0,469022,29307932.68,54149307.34,12452388,0,95909628.02,0,0,3294798,74981928,0,0,92311,376711,0,0,14229962,81679666.02,746339.7667,638001.6635,11195100,60855.66667,28582.4,1,1056024,0,0,0,0,0,2761647,0,0,3294798,74981928,92311,376711,0,0,521540,81679666,0,0,0,0,1.6,20.1,41.8,12.7,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4/26/2020,10594760809,2269577909,3451311017,3742435927,1131435955,58,37,20,1,0,0,0,0,0,0,0,,0,0,0,0,19.9,0,0,0,0,0,0,0,0,59108471,19922971,2853762,0,81885204,0,211151,248211,177962,0,637324,31684321.25,56871521.55,20568103,0,109123945.8,0,0,32483790,49401414,0,0,371328,265996,0,0,61486481.56,47637464.24,637423.1882,638006.4651,9561338.71,50801.17204,24821.16129,0,0,0,0,0,0,0,2761647,0,0,32483790,49401414,371328,265996,0,0,37766604,47637464,0,0,0,0,1,0.7,37.6,18.1,0,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
05-03-2020,7977548027,2602809608,873076961.4,3596240714,905420744.1,66,47,17,2,0,0,0,0,0,0,0,,0,0,0,0,29.7,0,0,0,0,0,0,0,0,72707980,25681635,5745400,0,104135015,0,259561,297390,311700,0,868651,40163985.64,69907135.86,42082861,0,152153982.5,0,0,52134968,52000047,0,0,679759,188892,0,0,126885951.5,25268031,365131.7419,638008.8659,5476935.484,25664.93548,15418.06452,0,0,0,0,0,0,0,2761647,0,0,52134968,52000047,679759,188892,0,0,77766049,25268031,0,0,0,0,3,38.4,28,14,0,81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
